team,stadium,state,stadium_lat,stadium_lng,hotel_name,hotel_url,hotel_lat,hotel_lng,distance_m,capacity
New Orleans Saints,Caesars Superdome,Louisiana,29.9510656,-90.0838191,希尔顿新奥尔良圣查尔斯大道酒店,https://www.google.com/maps/place/%E5%B8%8C%E5%B0%94%E9%A1%BF%E6%96%B0%E5%A5%A5%E5%B0%94%E8%89%AF%E5%9C%A3%E6%9F%A5%E5%B0%94%E6%96%AF%E5%A4%A7%E9%81%93%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x8620a674ab92e07f:0xa8a512219c7aa73f!5m2!4m1!1i2!8m2!3d29.9506561!4d-90.0705314!16s%2Fm%2F03c_kxf!19sChIJf-CSq3SmIIYRP6d6nCESpag?authuser=0&hl=zh-CN&rclk=1,29.9506561,-90.0705314,1281.016680405191,
New Orleans Saints,Caesars Superdome,Louisiana,29.9510656,-90.0838191,海厄特豪斯新奥尔良/唐敦,https://www.google.com/maps/place/%E6%B5%B7%E5%8E%84%E7%89%B9%E8%B1%AA%E6%96%AF%E6%96%B0%E5%A5%A5%E5%B0%94%E8%89%AF%2F%E5%94%90%E6%95%A6/data=!4m10!3m9!1s0x8620a5e07f182655:0x21d50de127ab4a7e!5m2!4m1!1i2!8m2!3d29.9507683!4d-90.0767572!16s%2Fg%2F11btv6bdd4!19sChIJVSYYf-ClIIYRfkqrJ-EN1SE?authuser=0&hl=zh-CN&rclk=1,29.9507683,-90.0767572,681.1829798562495,
New Orleans Saints,Caesars Superdome,Louisiana,29.9510656,-90.0838191,希尔顿新奥尔良里弗赛德,https://www.google.com/maps/place/%E5%B8%8C%E5%B0%94%E9%A1%BF%E6%96%B0%E5%A5%A5%E5%B0%94%E8%89%AF%E9%87%8C%E5%BC%97%E8%B5%9B%E5%BE%B7/data=!4m10!3m9!1s0x8620a66d0a9aa7bd:0x327a2e1b2d5ecde0!5m2!4m1!1i2!8m2!3d29.9475062!4d-90.063454!16s%2Fm%2F02pq207!19sChIJvaeaCm2mIIYR4M1eLRsuejI?authuser=0&hl=zh-CN&rclk=1,29.9475062,-90.063454,2001.6323873640172,
New York Giants,MetLife Stadium,New Jersey,40.8135104,-74.0770319,Candlewood Suites Secaucus - Meadowlands by IHG,https://www.google.com/maps/place/Candlewood+Suites+Secaucus+-+Meadowlands+by+IHG/data=!4m10!3m9!1s0x89c257a37e2d990b:0x8b5b56aeee3366ac!5m2!4m1!1i2!8m2!3d40.773484!4d-74.059346!16s%2Fg%2F1wj_6yqj!19sChIJC5ktfqNXwokRrGYz7q5WW4s?authuser=0&hl=zh-CN&rclk=1,40.773484,-74.059346,4693.1505306171675,
New York Giants,MetLife Stadium,New Jersey,40.8135104,-74.0770319,梅多兰兹万丽酒店,https://www.google.com/maps/place/%E6%A2%85%E5%A4%9A%E5%85%B0%E5%85%B9%E4%B8%87%E4%B8%BD%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x89c2561e28953c67:0x7ec2db7d77c7363e!5m2!4m1!1i2!8m2!3d40.811504!4d-74.104088!16s%2Fg%2F1tz76wz2!19sChIJZzyVKB5WwokRPjbHd33bwn4?authuser=0&hl=zh-CN&rclk=1,40.811504,-74.104088,2287.894966517424,
New York Giants,MetLife Stadium,New Jersey,40.8135104,-74.0770319,梅多兰兹希尔顿酒店,https://www.google.com/maps/place/%E6%A2%85%E5%A4%9A%E5%85%B0%E5%85%B9%E5%B8%8C%E5%B0%94%E9%A1%BF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x89c257d534f587a9:0xc1913bca390e84f9!5m2!4m1!1i2!8m2!3d40.8052015!4d-74.0781257!16s%2Fm%2F0wfk0tt!19sChIJqYf1NNVXwokR-YQOOco7kcE?authuser=0&hl=zh-CN&rclk=1,40.8052015,-74.0781257,928.4823776261811,
New York Giants,MetLife Stadium,New Jersey,40.8135104,-74.0770319,梅多兰兹汉普顿酒店,https://www.google.com/maps/place/%E6%A2%85%E5%A4%9A%E5%85%B0%E5%85%B9%E6%B1%89%E6%99%AE%E9%A1%BF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x89c2577041d10fa3:0xe3989242a1628217!5m2!4m1!1i2!8m2!3d40.8216161!4d-74.0689337!16s%2Fg%2F1tl9ngz8!19sChIJow_RQXBXwokRF4JioUKSmOM?authuser=0&hl=zh-CN&rclk=1,40.8216161,-74.0689337,1129.945259236588,
New York Giants,MetLife Stadium,New Jersey,40.8135104,-74.0770319,Extended Stay America Suites- Meadowlands - East Rutherford,https://www.google.com/maps/place/Extended+Stay+America+Suites-+Meadowlands+-+East+Rutherford/data=!4m10!3m9!1s0x89c257d521232937:0x77cc76e1537871a4!5m2!4m1!1i2!8m2!3d40.805519!4d-74.0758491!16s%2Fg%2F1264jd6v_!19sChIJNykjIdVXwokRpHF4U-F2zHc?authuser=0&hl=zh-CN&rclk=1,40.805519,-74.0758491,894.1616684384055,
New York Giants,MetLife Stadium,New Jersey,40.8135104,-74.0770319,SpringHill Suites by Marriott East Rutherford Meadowlands/Carlstadt,https://www.google.com/maps/place/SpringHill+Suites+by+Marriott+East+Rutherford+Meadowlands%2FCarlstadt/data=!4m10!3m9!1s0x89c2f94ff336b857:0x9e5213897fdaa31f!5m2!4m1!1i2!8m2!3d40.8241337!4d-74.0730281!16s%2Fg%2F11hxzwkhpj!19sChIJV7g280_5wokRH6Paf4kTUp4?authuser=0&hl=zh-CN&rclk=1,40.8241337,-74.0730281,1228.3662121779653,
New York Giants,MetLife Stadium,New Jersey,40.8135104,-74.0770319,Super 8 by Wyndham Meadowlands,https://www.google.com/maps/place/Super+8+by+Wyndham+Meadowlands/data=!4m10!3m9!1s0x89c2f86f6ab38225:0x720bc0cd78a667c2!5m2!4m1!1i2!8m2!3d40.81955!4d-74.0637777!16s%2Fg%2F11rf6s377t!19sChIJJYKzam_4wokRwmemeM3AC3I?authuser=0&hl=zh-CN&rclk=1,40.81955,-74.0637777,1301.9545001935244,
New York Jets,MetLife Stadium,New Jersey,40.8135104,-74.0770319,Candlewood Suites Secaucus - Meadowlands by IHG,https://www.google.com/maps/place/Candlewood+Suites+Secaucus+-+Meadowlands+by+IHG/data=!4m10!3m9!1s0x89c257a37e2d990b:0x8b5b56aeee3366ac!5m2!4m1!1i2!8m2!3d40.773484!4d-74.059346!16s%2Fg%2F1wj_6yqj!19sChIJC5ktfqNXwokRrGYz7q5WW4s?authuser=0&hl=zh-CN&rclk=1,40.773484,-74.059346,4693.1505306171675,
New York Jets,MetLife Stadium,New Jersey,40.8135104,-74.0770319,梅多兰兹万丽酒店,https://www.google.com/maps/place/%E6%A2%85%E5%A4%9A%E5%85%B0%E5%85%B9%E4%B8%87%E4%B8%BD%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x89c2561e28953c67:0x7ec2db7d77c7363e!5m2!4m1!1i2!8m2!3d40.811504!4d-74.104088!16s%2Fg%2F1tz76wz2!19sChIJZzyVKB5WwokRPjbHd33bwn4?authuser=0&hl=zh-CN&rclk=1,40.811504,-74.104088,2287.894966517424,
New York Jets,MetLife Stadium,New Jersey,40.8135104,-74.0770319,梅多兰兹希尔顿酒店,https://www.google.com/maps/place/%E6%A2%85%E5%A4%9A%E5%85%B0%E5%85%B9%E5%B8%8C%E5%B0%94%E9%A1%BF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x89c257d534f587a9:0xc1913bca390e84f9!5m2!4m1!1i2!8m2!3d40.8052015!4d-74.0781257!16s%2Fm%2F0wfk0tt!19sChIJqYf1NNVXwokR-YQOOco7kcE?authuser=0&hl=zh-CN&rclk=1,40.8052015,-74.0781257,928.4823776261811,
New York Jets,MetLife Stadium,New Jersey,40.8135104,-74.0770319,梅多兰兹汉普顿酒店,https://www.google.com/maps/place/%E6%A2%85%E5%A4%9A%E5%85%B0%E5%85%B9%E6%B1%89%E6%99%AE%E9%A1%BF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x89c2577041d10fa3:0xe3989242a1628217!5m2!4m1!1i2!8m2!3d40.8216161!4d-74.0689337!16s%2Fg%2F1tl9ngz8!19sChIJow_RQXBXwokRF4JioUKSmOM?authuser=0&hl=zh-CN&rclk=1,40.8216161,-74.0689337,1129.945259236588,
New York Jets,MetLife Stadium,New Jersey,40.8135104,-74.0770319,Extended Stay America Suites- Meadowlands - East Rutherford,https://www.google.com/maps/place/Extended+Stay+America+Suites-+Meadowlands+-+East+Rutherford/data=!4m10!3m9!1s0x89c257d521232937:0x77cc76e1537871a4!5m2!4m1!1i2!8m2!3d40.805519!4d-74.0758491!16s%2Fg%2F1264jd6v_!19sChIJNykjIdVXwokRpHF4U-F2zHc?authuser=0&hl=zh-CN&rclk=1,40.805519,-74.0758491,894.1616684384055,
New York Jets,MetLife Stadium,New Jersey,40.8135104,-74.0770319,SpringHill Suites by Marriott East Rutherford Meadowlands/Carlstadt,https://www.google.com/maps/place/SpringHill+Suites+by+Marriott+East+Rutherford+Meadowlands%2FCarlstadt/data=!4m10!3m9!1s0x89c2f94ff336b857:0x9e5213897fdaa31f!5m2!4m1!1i2!8m2!3d40.8241337!4d-74.0730281!16s%2Fg%2F11hxzwkhpj!19sChIJV7g280_5wokRH6Paf4kTUp4?authuser=0&hl=zh-CN&rclk=1,40.8241337,-74.0730281,1228.3662121779653,
New York Jets,MetLife Stadium,New Jersey,40.8135104,-74.0770319,Super 8 by Wyndham Meadowlands,https://www.google.com/maps/place/Super+8+by+Wyndham+Meadowlands/data=!4m10!3m9!1s0x89c2f86f6ab38225:0x720bc0cd78a667c2!5m2!4m1!1i2!8m2!3d40.81955!4d-74.0637777!16s%2Fg%2F11rf6s377t!19sChIJJYKzam_4wokRwmemeM3AC3I?authuser=0&hl=zh-CN&rclk=1,40.81955,-74.0637777,1301.9545001935244,
Pittsburgh Steelers,Acrisure Stadium,Pennsylvania,40.4467689,-80.0183352,匹兹堡市中心希尔顿花园酒店,https://www.google.com/maps/place/%E5%8C%B9%E5%85%B9%E5%A0%A1%E5%B8%82%E4%B8%AD%E5%BF%83%E5%B8%8C%E5%B0%94%E9%A1%BF%E8%8A%B1%E5%9B%AD%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x8834f156c6e79cf7:0xd7d0e7e692e90d14!5m2!4m1!1i2!8m2!3d40.440275!4d-80.001577!16s%2Fg%2F11c3yncnq6!19sChIJ95znxlbxNIgRFA3pkubn0Nc?authuser=0&hl=zh-CN&rclk=1,40.440275,-80.001577,1591.4051545800705,
Pittsburgh Steelers,Acrisure Stadium,Pennsylvania,40.4467689,-80.0183352,Comfort Inn & Suites Pittsburgh-Northshore,https://www.google.com/maps/place/Comfort+Inn+%26+Suites+Pittsburgh-Northshore/data=!4m10!3m9!1s0x8834f3eff34165ff:0xc89dc08b60ef318f!5m2!4m1!1i2!8m2!3d40.454456!4d-79.996266!16s%2Fg%2F11fqpdt22x!19sChIJ_2VB8-_zNIgRjzHvYIvAncg?authuser=0&hl=zh-CN&rclk=1,40.454456,-79.996266,2053.7271532916666,
Pittsburgh Steelers,Acrisure Stadium,Pennsylvania,40.4467689,-80.0183352,Residence Inn by Marriott Pittsburgh North Shore,https://www.google.com/maps/place/Residence+Inn+by+Marriott+Pittsburgh+North+Shore/data=!4m10!3m9!1s0x8834f3ff0e544829:0xeccb86485599a3c7!5m2!4m1!1i2!8m2!3d40.4479064!4d-80.0072104!16s%2Fg%2F1v3knqqr!19sChIJKUhUDv_zNIgRx6OZVUiGy-w?authuser=0&hl=zh-CN&rclk=1,40.4479064,-80.0072104,949.8356688600272,
Pittsburgh Steelers,Acrisure Stadium,Pennsylvania,40.4467689,-80.0183352,The Landing Hotel Pittsburgh,https://www.google.com/maps/place/The+Landing+Hotel+Pittsburgh/data=!4m10!3m9!1s0x8834f56293b33075:0x815461caafb7b1fd!5m2!4m1!1i2!8m2!3d40.4465264!4d-80.0211196!16s%2Fg%2F11t1c51rsq!19sChIJdTCzk2L1NIgR_bG3r8phVIE?authuser=0&hl=zh-CN&rclk=1,40.4465264,-80.0211196,237.15524964879103,
Pittsburgh Steelers,Acrisure Stadium,Pennsylvania,40.4467689,-80.0183352,凯悦嘉轩匹兹堡北岸店,https://www.google.com/maps/place/%E5%87%AF%E6%82%A6%E5%98%89%E8%BD%A9%E5%8C%B9%E5%85%B9%E5%A0%A1%E5%8C%97%E5%B2%B8%E5%BA%97/data=!4m10!3m9!1s0x8834f3ff8b652af1:0xc8d7f9335297cea8!5m2!4m1!1i2!8m2!3d40.4467424!4d-80.0089686!16s%2Fg%2F1tcxkf25!19sChIJ8Spli__zNIgRqM6XUjP518g?authuser=0&hl=zh-CN&rclk=1,40.4467424,-80.0089686,792.6105219920794,
Pittsburgh Steelers,Acrisure Stadium,Pennsylvania,40.4467689,-80.0183352,万豪匹兹堡北岸春季山丘套房酒店,https://www.google.com/maps/place/%E4%B8%87%E8%B1%AA%E5%8C%B9%E5%85%B9%E5%A0%A1%E5%8C%97%E5%B2%B8%E6%98%A5%E5%AD%A3%E5%B1%B1%E4%B8%98%E5%A5%97%E6%88%BF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x8834f3fec00ddd47:0x38e13a5dcb64ce3d!5m2!4m1!1i2!8m2!3d40.4485871!4d-80.0046173!16s%2Fg%2F1tg5crzs!19sChIJR90NwP7zNIgRPc5ky1064Tg?authuser=0&hl=zh-CN&rclk=1,40.4485871,-80.0046173,1178.2723888623784,
Pittsburgh Steelers,Acrisure Stadium,Pennsylvania,40.4467689,-80.0183352,Holiday Inn Express & Suites Pittsburgh North Shore by IHG,https://www.google.com/maps/place/Holiday+Inn+Express+%26+Suites+Pittsburgh+North+Shore+by+IHG/data=!4m10!3m9!1s0x8834f3febe4e2a33:0x34b6fe08a1b284dc!5m2!4m1!1i2!8m2!3d40.4489372!4d-80.0041225!16s%2Fg%2F11b7ljl6_t!19sChIJMypOvv7zNIgR3ISyoQj-tjQ?authuser=0&hl=zh-CN&rclk=1,40.4489372,-80.0041225,1226.5937028971732,
San Francisco 49ers,Levi's Stadium,California,37.4033207,-121.9719523,Hampton Inn & Suites Mountain View,https://www.google.com/maps/place/Hampton+Inn+%26+Suites+Mountain+View/data=!4m10!3m9!1s0x808fb749d723cee1:0xc7d978e934c5a2ca!5m2!4m1!1i2!8m2!3d37.398843!4d-122.075781!16s%2Fg%2F1tdf1lf5!19sChIJ4c4j10m3j4ARyqLFNOl42cc?authuser=0&hl=zh-CN&rclk=1,37.398843,-122.075781,9185.06717084822,
San Francisco 49ers,Levi's Stadium,California,37.4033207,-121.9719523,Hampton Inn & Suites Sunnyvale Silicon Valley,https://www.google.com/maps/place/Hampton+Inn+%26+Suites+Sunnyvale+Silicon+Valley/data=!4m10!3m9!1s0x808fb5e7522a190b:0x3ac20c689423d3f8!5m2!4m1!1i2!8m2!3d37.354224!4d-122.014996!16s%2Fg%2F11nnq7bmxy!19sChIJCxkqUue1j4AR-NMjlGgMwjo?authuser=0&hl=zh-CN&rclk=1,37.354224,-122.014996,6653.522879655481,
San Francisco 49ers,Levi's Stadium,California,37.4033207,-121.9719523,希尔顿圣克拉拉,https://www.google.com/maps/place/%E5%B8%8C%E5%B0%94%E9%A1%BF%E5%9C%A3%E5%85%8B%E6%8B%89%E6%8B%89/data=!4m10!3m9!1s0x808fc9cedb6577cb:0xdcbbceebfc958cab!5m2!4m1!1i2!8m2!3d37.4026274!4d-121.9768768!16s%2Fg%2F1vgw8w1t!19sChIJy3dl287Jj4ARq4yV_OvOu9w?authuser=0&hl=zh-CN&rclk=1,37.4026274,-121.9768768,441.76634408069197,
San Francisco 49ers,Levi's Stadium,California,37.4033207,-121.9719523,Hyatt Regency Santa Clara,https://www.google.com/maps/place/Hyatt+Regency+Santa+Clara/data=!4m10!3m9!1s0x808fc9c671bf5d63:0x41143de25661b172!5m2!4m1!1i2!8m2!3d37.4051338!4d-121.9769213!16s%2Fm%2F010jcvw8!19sChIJY12_ccbJj4ARcrFhVuI9FEE?authuser=0&hl=zh-CN&rclk=1,37.4051338,-121.9769213,482.9996531993308,
San Francisco 49ers,Levi's Stadium,California,37.4033207,-121.9719523,美洲长住酒店 - 圣何塞 - 圣克拉拉,https://www.google.com/maps/place/%E7%BE%8E%E6%B4%B2%E9%95%BF%E4%BD%8F%E9%85%92%E5%BA%97+-+%E5%9C%A3%E4%BD%95%E5%A1%9E+-+%E5%9C%A3%E5%85%8B%E6%8B%89%E6%8B%89/data=!4m10!3m9!1s0x808fc8371273fab1:0xcc2843b10c4af70a!5m2!4m1!1i2!8m2!3d37.4195888!4d-121.9756984!16s%2Fg%2F1tcxpxnf!19sChIJsfpzEjfIj4ARCvdKDLFDKMw?authuser=0&hl=zh-CN&rclk=1,37.4195888,-121.9756984,1838.939154038003,
San Francisco 49ers,Levi's Stadium,California,37.4033207,-121.9719523,Aloft Santa Clara,https://www.google.com/maps/place/Aloft+Santa+Clara/data=!4m10!3m9!1s0x808fc8307fa922a5:0xb4a5358a8bf99d9c!5m2!4m1!1i2!8m2!3d37.417846!4d-121.976453!16s%2Fg%2F11cnnyh4gc!19sChIJpSKpfzDIj4ARnJ35i4o1pbQ?authuser=0&hl=zh-CN&rclk=1,37.417846,-121.976453,1663.3377372964178,
San Francisco 49ers,Levi's Stadium,California,37.4033207,-121.9719523,"Avatar Hotel Santa Clara, Tapestry Collection by Hilton","https://www.google.com/maps/place/Avatar+Hotel+Santa+Clara,+Tapestry+Collection+by+Hilton/data=!4m10!3m9!1s0x808fc9c23f13f4ed:0xa1670476e196cc98!5m2!4m1!1i2!8m2!3d37.3915689!4d-121.97714!16s%2Fm%2F098jfdd!19sChIJ7fQTP8LJj4ARmMyW4XYEZ6E?authuser=0&hl=zh-CN&rclk=1",37.3915689,-121.97714,1384.768084065312,
Seattle Seahawks,Lumen Field,Washington,47.5951554,-122.3342143,希尔顿加登因西雅图唐敦,https://www.google.com/maps/place/%E5%B8%8C%E5%B0%94%E9%A1%BF%E5%8A%A0%E7%99%BB%E5%9B%A0%E8%A5%BF%E9%9B%85%E5%9B%BE%E5%94%90%E6%95%A6/data=!4m10!3m9!1s0x54901535753f36ed:0x18ffa02d7fe5db85!5m2!4m1!1i2!8m2!3d47.616495!4d-122.332458!16s%2Fg%2F11btx5z2b6!19sChIJ7TY_dTUVkFQRhdvlfy2g_xg?authuser=0&hl=zh-CN&rclk=1,47.616495,-122.332458,2376.5056933294754,
Seattle Seahawks,Lumen Field,Washington,47.5951554,-122.3342143,EVEN Hotel Seattle Downtown - Lake Union by IHG,https://www.google.com/maps/place/EVEN+Hotel+Seattle+Downtown+-+Lake+Union+by+IHG/data=!4m10!3m9!1s0x54901530aaf4802f:0xef44fa20c799c358!5m2!4m1!1i2!8m2!3d47.624048!4d-122.334566!16s%2Fg%2F11f3wb6csl!19sChIJL4D0qjAVkFQRWMOZxyD6RO8?authuser=0&hl=zh-CN&rclk=1,47.624048,-122.334566,3212.8187197419443,
Seattle Seahawks,Lumen Field,Washington,47.5951554,-122.3342143,Silver Cloud Hotel - Seattle Stadium,https://www.google.com/maps/place/Silver+Cloud+Hotel+-+Seattle+Stadium/data=!4m10!3m9!1s0x54906aa1f3a2844b:0x4ba85c7218d628a4!5m2!4m1!1i2!8m2!3d47.59258!4d-122.333692!16s%2Fg%2F1thtcv87!19sChIJS4Si86FqkFQRpCjWGHJcqEs?authuser=0&hl=zh-CN&rclk=1,47.59258,-122.333692,289.0373195149347,
Seattle Seahawks,Lumen Field,Washington,47.5951554,-122.3342143,西雅图市中心先锋广场希尔顿合博套房酒店,https://www.google.com/maps/place/%E8%A5%BF%E9%9B%85%E5%9B%BE%E5%B8%82%E4%B8%AD%E5%BF%83%E5%85%88%E9%94%8B%E5%B9%BF%E5%9C%BA%E5%B8%8C%E5%B0%94%E9%A1%BF%E5%90%88%E5%8D%9A%E5%A5%97%E6%88%BF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x54906aa4ac3ccf07:0x98b769ca7b513a4b!5m2!4m1!1i2!8m2!3d47.5980781!4d-122.33093!16s%2Fg%2F11g8n6c80b!19sChIJB888rKRqkFQRSzpRe8ppt5g?authuser=0&hl=zh-CN&rclk=1,47.5980781,-122.33093,407.75822376326965,
Seattle Seahawks,Lumen Field,Washington,47.5951554,-122.3342143,先锋广场贝斯特韦斯特优质酒店,https://www.google.com/maps/place/%E5%85%88%E9%94%8B%E5%B9%BF%E5%9C%BA%E8%B4%9D%E6%96%AF%E7%89%B9%E9%9F%A6%E6%96%AF%E7%89%B9%E4%BC%98%E8%B4%A8%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x54906aa553d6afc5:0x916600ee5b689a73!5m2!4m1!1i2!8m2!3d47.6015612!4d-122.3353001!16s%2Fg%2F1tffz63l!19sChIJxa_WU6VqkFQRc5poW-4AZpE?authuser=0&hl=zh-CN&rclk=1,47.6015612,-122.3353001,716.9302008437111,
Seattle Seahawks,Lumen Field,Washington,47.5951554,-122.3342143,citizenM Seattle Pioneer Square hotel,https://www.google.com/maps/place/citizenM+Seattle+Pioneer+Square+hotel/data=!4m10!3m9!1s0x54906ab000a54269:0xcd947a32315a7581!5m2!4m1!1i2!8m2!3d47.6020816!4d-122.3358809!16s%2Fg%2F11smypvw7r!19sChIJaUKlALBqkFQRgXVaMTJ6lM0?authuser=0&hl=zh-CN&rclk=1,47.6020816,-122.3358809,780.2305024043137,
Seattle Seahawks,Lumen Field,Washington,47.5951554,-122.3342143,太平洋行政酒店,https://www.google.com/maps/place/%E5%A4%AA%E5%B9%B3%E6%B4%8B%E8%A1%8C%E6%94%BF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x54906ab14f44da61:0x68ce307bb90ab11b!5m2!4m1!1i2!8m2!3d47.6070892!4d-122.333406!16zL20vMDRkMHlz!19sChIJYdpET7FqkFQRG7EKuXswzmg?authuser=0&hl=zh-CN&rclk=1,47.6070892,-122.333406,1328.3612183454145,
Tampa Bay Buccaneers,Raymond James Stadium,Florida,27.9758738,-82.5059093,Holiday Inn Express & Suites Tampa Stadium - Airport Area by IHG,https://www.google.com/maps/place/Holiday+Inn+Express+%26+Suites+Tampa+Stadium+-+Airport+Area+by+IHG/data=!4m10!3m9!1s0x88c2c3a4282b5ba9:0xc9feb6a2b5b3054!5m2!4m1!1i2!8m2!3d27.960837!4d-82.504542!16s%2Fg%2F11vdkn26_n!19sChIJqVsrKKTDwogRVDBbK2rrnww?authuser=0&hl=zh-CN&rclk=1,27.960837,-82.504542,1677.3992320776313,
Tampa Bay Buccaneers,Raymond James Stadium,Florida,27.9758738,-82.5059093,坦帕国际机场/西岸汉普顿酒店,https://www.google.com/maps/place/%E5%9D%A6%E5%B8%95%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA%2F%E8%A5%BF%E5%B2%B8%E6%B1%89%E6%99%AE%E9%A1%BF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x88c2c2562670387d:0xecf94791940a4405!5m2!4m1!1i2!8m2!3d27.95648!4d-82.525905!16s%2Fg%2F1td4fbdn!19sChIJfThwJlbCwogRBUQKlJFH-ew?authuser=0&hl=zh-CN&rclk=1,27.95648,-82.525905,2916.657074487342,
Tampa Bay Buccaneers,Raymond James Stadium,Florida,27.9758738,-82.5059093,坦帕体育馆酒店,https://www.google.com/maps/place/%E5%9D%A6%E5%B8%95%E4%BD%93%E8%82%B2%E9%A6%86%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x88c2c3c503174d55:0x9031b4eba8b1adf2!5m2!4m1!1i2!8m2!3d27.9876924!4d-82.5068991!16s%2Fg%2F1tltn4l1!19sChIJVU0XA8XDwogR8q2xqOu0MZA?authuser=0&hl=zh-CN&rclk=1,27.9876924,-82.5068991,1317.75764387323,
Tampa Bay Buccaneers,Raymond James Stadium,Florida,27.9758738,-82.5059093,西岸坦帕机场希尔顿酒店,https://www.google.com/maps/place/%E8%A5%BF%E5%B2%B8%E5%9D%A6%E5%B8%95%E6%9C%BA%E5%9C%BA%E5%B8%8C%E5%B0%94%E9%A1%BF%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x88c2c3aea17cf99f:0x4b7eb57c84baf4a3!5m2!4m1!1i2!8m2!3d27.9624726!4d-82.5127302!16s%2Fg%2F1wnbyt14!19sChIJn_l8oa7DwogRo_S6hHy1fks?authuser=0&hl=zh-CN&rclk=1,27.9624726,-82.5127302,1633.783764070024,
Tampa Bay Buccaneers,Raymond James Stadium,Florida,27.9758738,-82.5059093,Holiday Inn Express & Suites Tampa Stadium - Airport Area by IHG,https://www.google.com/maps/place/Holiday+Inn+Express+%26+Suites+Tampa+Stadium+-+Airport+Area+by+IHG/data=!4m10!3m9!1s0x88c2c3a67f92893d:0xc9feb6a2b5b3054!5m2!4m1!1i2!8m2!3d27.9608368!4d-82.5045423!16s%2Fg%2F11vdkn26_n!19sChIJPYmSf6bDwogRVDBbK2rrnww?authuser=0&hl=zh-CN&rclk=1,27.9608368,-82.5045423,1677.419041449302,
Tampa Bay Buccaneers,Raymond James Stadium,Florida,27.9758738,-82.5059093,Econo Lodge Airport @ RJ Stadium,https://www.google.com/maps/place/Econo+Lodge+Airport+@+RJ+Stadium/data=!4m10!3m9!1s0x88c2c3c5a5c967e7:0x8ff27804eb6e38bc!5m2!4m1!1i2!8m2!3d27.986672!4d-82.5070624!16s%2Fg%2F11b5z_zsxw!19sChIJ52fJpcXDwogRvDhu6wR48o8?authuser=0&hl=zh-CN&rclk=1,27.986672,-82.5070624,1206.0322194361402,
Tampa Bay Buccaneers,Raymond James Stadium,Florida,27.9758738,-82.5059093,坦帕机场/韦斯特舒尔希尔顿花园酒店,https://www.google.com/maps/place/%E5%9D%A6%E5%B8%95%E6%9C%BA%E5%9C%BA%2F%E9%9F%A6%E6%96%AF%E7%89%B9%E8%88%92%E5%B0%94%E5%B8%8C%E5%B0%94%E9%A1%BF%E8%8A%B1%E5%9B%AD%E9%85%92%E5%BA%97/data=!4m10!3m9!1s0x88c2c258bf13fcf5:0xb67e241a11351a2f!5m2!4m1!1i2!8m2!3d27.9576965!4d-82.5333875!16s%2Fg%2F1tmk98k7!19sChIJ9fwTv1jCwogRLxo1ERokfrY?authuser=0&hl=zh-CN&rclk=1,27.9576965,-82.5333875,3371.6318949578636,
Tampa Bay Buccaneers,Raymond James Stadium,Florida,27.9758738,-82.5059093,坦帕西岸/机场万豪费尔菲尔德客栈,https://www.google.com/maps/place/%E5%9D%A6%E5%B8%95%E8%A5%BF%E5%B2%B8%2F%E6%9C%BA%E5%9C%BA%E4%B8%87%E8%B1%AA%E8%B4%B9%E5%B0%94%E8%8F%B2%E5%B0%94%E5%BE%B7%E5%AE%A2%E6%A0%88/data=!4m10!3m9!1s0x88c2c3abf9f29193:0x29740343506ef468!5m2!4m1!1i2!8m2!3d27.9617155!4d-82.5129046!16s%2Fg%2F11bx1zs317!19sChIJk5Hy-avDwogRaPRuUEMDdCk?authuser=0&hl=zh-CN&rclk=1,27.9617155,-82.5129046,1717.6952725577219,
Tennessee Titans,Nissan Stadium,Tennessee,36.1664733,-86.7738744,Holiday Inn Express & Suites Nashville-Opryland by IHG,https://www.google.com/maps/place/Holiday+Inn+Express+%26+Suites+Nashville-Opryland+by+IHG/data=!4m10!3m9!1s0x8864427ff41b8b9b:0xe8b5df3fab7da7c0!5m2!4m1!1i2!8m2!3d36.21804!4d-86.700425!16s%2Fg%2F1tdz0pm_!19sChIJm4sb9H9CZIgRwKd9qz_fteg?authuser=0&hl=zh-CN&rclk=1,36.21804,-86.700425,8736.299286679883,
